,member_id,attendance_date,facility,check_in_time
5617,M00164,2026-04-10,basketball,10:00
5618,M00480,2026-08-20,basketball,16:00
5619,M00069,2026-06-24,badminton,14:45
5620,M00439,2026-05-21,basketball,12:00
5621,M00208,2026-01-02,swimming pool,16:15
5622,M00162,2026-08-19,basketball,11:45
5623,M00394,2026-04-21,football,13:30
5624,M00325,2026-01-18,badminton,07:15
5625,M00328,2026-02-02,football,17:30
5626,M00437,2026-01-28,swimming pool,06:45
5627,M00196,2026-08-29,gym,21:15
5628,M00009,2026-06-13,basketball,13:15
5629,M00496,2026-07-23,basketball,21:45
5630,M00119,2026-01-31,football,15:15
5631,M00327,2026-02-02,basketball,18:15
5632,M00002,2026-07-19,football,07:00
5633,M00454,2026-08-21,gym,10:00
5634,M00050,2026-07-31,swimming pool,14:15
5635,M00199,2026-03-17,badminton,21:15
5636,M00054,2026-03-31,basketball,20:45
5637,M00097,2026-07-13,football,19:00
5638,M00594,2026-05-30,basketball,09:45
5639,M00374,2026-07-01,football,19:30
5640,M00409,2026-04-14,basketball,19:30
5641,M00042,2026-06-05,football,18:15
5642,M00200,2026-03-15,badminton,06:00
5643,M00376,2026-02-08,swimming pool,15:15
5644,M00389,2026-06-24,badminton,12:45
5645,M00206,2026-06-27,swimming pool,10:00
5646,M00594,2026-01-20,badminton,13:00
5647,M00470,2026-01-06,badminton,15:45
5648,M00250,2026-04-18,gym,09:30
5649,M00505,2026-07-21,football,09:00
5650,M00337,2026-01-10,gym,07:00
5651,M00407,2026-07-01,swimming pool,19:00
5652,M00032,2026-05-10,gym,10:45
5653,M00358,2026-05-24,football,12:30
5654,M00480,2026-08-21,badminton,20:15
5655,M00226,2026-03-23,badminton,12:30
5656,M00504,2026-08-17,gym,11:00
5657,M00291,2026-05-27,basketball,21:00
5658,M00259,2026-04-09,swimming pool,19:45
5659,M00291,2026-06-23,swimming pool,10:00
5660,M00213,2026-01-24,basketball,10:45
5661,M00434,2026-04-04,swimming pool,10:30
5662,M00403,2026-05-18,badminton,14:15
5663,M00511,2026-06-21,swimming pool,15:00
5664,M00041,2026-07-27,gym,10:00
5665,M00560,2026-04-11,gym,08:30
5666,M00387,2026-07-22,gym,16:00
5667,M00025,2026-05-24,badminton,14:15
5668,M00147,2026-05-07,gym,18:15
5669,M00059,2026-08-14,swimming pool,13:30
5670,M00431,2026-08-05,swimming pool,18:15
5671,M00014,2026-01-23,gym,07:00
5672,M00054,2026-05-15,football,13:00
5673,M00567,2026-04-24,football,09:00
5674,M00318,2026-08-07,football,07:15
5675,M00540,2026-06-14,swimming pool,16:30
5676,M00067,2026-03-27,football,11:00
5677,M00236,2026-01-13,badminton,13:45
5678,M00428,2026-04-19,gym,13:45
5679,M00404,2026-02-13,football,06:00
5680,M00144,2026-02-05,basketball,08:30
5681,M00586,2026-03-19,basketball,14:45
5682,M00004,2026-08-12,badminton,13:00
5683,M00091,2026-01-10,badminton,12:15
5684,M00009,2026-08-09,football,19:45
5685,M00208,2026-06-04,basketball,15:15
5686,M00097,2026-05-23,football,09:30
5687,M00144,2026-06-20,basketball,13:45
5688,M00418,2026-07-07,badminton,06:00
5689,M00416,2026-07-27,basketball,19:45
5690,M00101,2026-05-11,basketball,21:45
5691,M00129,2026-06-18,football,12:45
5692,M00242,2026-04-21,football,17:00
5693,M00090,2026-07-06,basketball,11:45
5694,M00412,2026-02-14,football,11:15
5695,M00436,2026-04-21,basketball,20:00
5696,M00584,2026-06-29,swimming pool,20:45
5697,M00088,2026-04-12,badminton,11:15
5698,M00564,2026-08-23,football,06:45
5699,M00299,2026-05-29,football,13:30
5700,M00580,2026-05-18,gym,10:30
5701,M00350,2026-06-09,basketball,21:45
5702,M00156,2026-04-22,badminton,21:45
5703,M00304,2026-01-07,football,12:30
5704,M00545,2026-01-07,badminton,06:00
5705,M00298,2026-02-01,basketball,09:45
5706,M00338,2026-05-04,football,12:00
5707,M00143,2026-06-01,badminton,18:30
5708,M00096,2026-05-17,football,20:00
5709,M00117,2026-08-04,badminton,19:00
5710,M00058,2026-08-12,badminton,07:00
5711,M00189,2026-03-09,badminton,11:45
5712,M00575,2026-08-02,basketball,17:45
5713,M00051,2026-06-10,swimming pool,06:15
5714,M00201,2026-01-05,gym,09:15
5715,M00349,2026-06-12,gym,08:45
5716,M00037,2026-05-07,badminton,11:00
5717,M00412,2026-06-19,football,17:15
5718,M00186,2026-02-11,swimming pool,12:45
5719,M00216,2026-07-30,gym,06:45
5720,M00173,2026-08-15,gym,06:45
5721,M00201,2026-01-06,swimming pool,14:15
5722,M00395,2026-06-16,basketball,10:30
5723,M00588,2026-04-26,badminton,13:45
5724,M00296,2026-01-07,badminton,21:00
5725,M00284,2026-03-20,basketball,17:45
5726,M00508,2026-03-07,gym,18:45
5727,M00214,2026-04-03,badminton,14:30
5728,M00225,2026-03-07,badminton,08:30
5729,M00390,2026-06-17,basketball,19:30
5730,M00527,2026-02-20,badminton,12:30
5731,M00576,2026-07-09,swimming pool,17:45
5732,M00164,2026-08-07,basketball,21:15
5733,M00445,2026-04-11,badminton,16:15
5734,M00158,2026-01-08,basketball,21:30
5735,M00538,2026-05-01,gym,15:15
5736,M00163,2026-07-17,basketball,12:30
5737,M00308,2026-03-04,basketball,16:00
5738,M00365,2026-01-07,badminton,16:00
5739,M00370,2026-07-04,gym,11:30
5740,M00411,2026-04-29,swimming pool,06:00
5741,M00469,2026-02-20,badminton,11:15
5742,M00581,2026-01-12,basketball,20:15
5743,M00502,2026-08-21,swimming pool,16:30
5744,M00354,2026-06-20,gym,13:00
5745,M00065,2026-04-18,swimming pool,16:30
5746,M00113,2026-04-01,gym,10:00
5747,M00308,2026-03-29,gym,11:00
5748,M00320,2026-02-23,badminton,13:00
5749,M00143,2026-08-21,basketball,14:15
5750,M00230,2026-07-12,basketball,16:15
5751,M00081,2026-07-24,gym,09:15
5752,M00245,2026-06-18,badminton,06:30
5753,M00171,2026-04-13,badminton,11:45
5754,M00271,2026-02-08,football,19:45
5755,M00188,2026-07-26,badminton,09:00
5756,M00537,2026-04-04,basketball,13:15
5757,M00568,2026-07-03,badminton,17:30
5758,M00351,2026-01-21,badminton,19:00
5759,M00083,2026-05-30,swimming pool,16:00
5760,M00081,2026-05-03,badminton,17:30
5761,M00321,2026-07-13,swimming pool,20:00
5762,M00428,2026-02-04,basketball,11:00
5763,M00426,2026-04-27,swimming pool,13:45
5764,M00257,2026-04-09,gym,10:00
5765,M00326,2026-08-01,basketball,17:45
5766,M00171,2026-07-14,basketball,14:00
5767,M00178,2026-07-12,basketball,06:30
5768,M00539,2026-01-31,football,20:45
5769,M00164,2026-01-04,football,07:45
5770,M00585,2026-03-01,gym,19:15
5771,M00021,2026-07-22,swimming pool,16:00
5772,M00447,2026-07-10,basketball,07:30
5773,M00344,2026-01-09,badminton,10:15
5774,M00429,2026-04-23,swimming pool,09:15
5775,M00221,2026-03-13,swimming pool,07:30
5776,M00515,2026-03-30,gym,15:15
5777,M00059,2026-02-07,badminton,13:45
5778,M00305,2026-04-04,gym,10:15
5779,M00244,2026-01-28,swimming pool,14:15
5780,M00483,2026-04-03,badminton,20:45
5781,M00478,2026-02-17,football,08:00
5782,M00340,2026-03-16,football,06:30
5783,M00265,2026-02-19,gym,12:30
5784,M00255,2026-04-22,football,17:15
5785,M00087,2026-08-15,gym,11:45
5786,M00496,2026-01-31,gym,16:00
5787,M00418,2026-02-07,football,09:45
5788,M00130,2026-04-10,badminton,08:45
5789,M00219,2026-08-08,swimming pool,09:45
5790,M00145,2026-06-25,football,08:00
5791,M00516,2026-05-06,swimming pool,10:15
5792,M00101,2026-06-01,football,13:45
5793,M00581,2026-08-19,gym,16:45
5794,M00224,2026-06-23,basketball,19:45
5795,M00117,2026-07-17,gym,17:15
5796,M00579,2026-05-12,basketball,21:00
5797,M00453,2026-06-14,badminton,17:00
5798,M00383,2026-08-10,swimming pool,07:30
5799,M00281,2026-03-23,gym,06:15
5800,M00007,2026-02-03,basketball,13:45
5801,M00569,2026-06-06,gym,12:30
5802,M00355,2026-08-14,gym,11:30
5803,M00516,2026-04-13,basketball,18:00
5804,M00244,2026-06-16,gym,14:00
5805,M00211,2026-03-11,basketball,20:30
5806,M00305,2026-06-10,gym,10:15
5807,M00435,2026-05-19,football,09:00
5808,M00078,2026-08-16,swimming pool,10:45
5809,M00177,2026-01-19,gym,16:00
5810,M00250,2026-03-04,badminton,18:00
5811,M00103,2026-05-20,badminton,11:15
5812,M00003,2026-01-26,swimming pool,11:30
5813,M00242,2026-02-14,gym,12:00
5814,M00397,2026-05-14,gym,19:15
5815,M00426,2026-08-04,gym,13:00
5816,M00491,2026-03-04,basketball,06:45
5817,M00523,2026-06-01,badminton,21:45
5818,M00494,2026-02-17,gym,07:00
5819,M00363,2026-02-03,gym,14:00
5820,M00052,2026-05-02,gym,20:00
5821,M00445,2026-03-03,badminton,17:00
5822,M00546,2026-08-03,football,16:00
5823,M00185,2026-02-25,basketball,06:30
5824,M00083,2026-07-15,gym,08:30
5825,M00312,2026-04-03,badminton,17:45
5826,M00484,2026-02-06,football,18:30
5827,M00347,2026-04-10,gym,11:45
5828,M00439,2026-05-08,gym,13:45
5829,M00457,2026-07-07,gym,19:15
5830,M00436,2026-03-03,football,17:45
5831,M00110,2026-02-04,basketball,18:45
5832,M00557,2026-02-26,gym,17:30
5833,M00507,2026-02-23,basketball,09:15
5834,M00558,2026-08-05,football,21:30
5835,M00048,2026-02-12,swimming pool,12:30
5836,M00390,2026-01-18,badminton,15:45
5837,M00391,2026-02-15,basketball,19:15
5838,M00224,2026-01-01,badminton,09:00
5839,M00469,2026-04-17,gym,15:15
5840,M00105,2026-04-06,swimming pool,15:15
5841,M00116,2026-06-03,basketball,19:15
5842,M00426,2026-03-09,basketball,06:30
5843,M00398,2026-03-22,basketball,18:45
5844,M00023,2026-02-25,basketball,13:00
5845,M00029,2026-03-13,football,13:45
5846,M00234,2026-04-13,swimming pool,08:30
5847,M00591,2026-02-16,swimming pool,09:15
5848,M00495,2026-08-28,gym,18:30
5849,M00229,2026-03-13,gym,07:30
5850,M00052,2026-04-07,swimming pool,09:00
5851,M00557,2026-04-26,swimming pool,10:15
5852,M00288,2026-05-03,gym,12:00
5853,M00090,2026-05-18,gym,20:45
5854,M00055,2026-08-06,basketball,16:45
5855,M00539,2026-06-06,football,14:45
5856,M00292,2026-05-29,football,20:00
5857,M00324,2026-02-11,swimming pool,09:45
5858,M00128,2026-01-29,badminton,19:30
5859,M00428,2026-04-02,football,09:00
5860,M00010,2026-04-21,gym,21:15
5861,M00321,2026-04-15,swimming pool,09:45
5862,M00205,2026-08-01,gym,11:45
5863,M00376,2026-08-02,badminton,20:15
5864,M00425,2026-01-27,basketball,15:45
5865,M00224,2026-05-05,football,08:00
5866,M00588,2026-08-03,swimming pool,07:45
5867,M00544,2026-08-31,swimming pool,07:00
5868,M00213,2026-06-14,gym,21:00
5869,M00437,2026-05-07,badminton,12:15
5870,M00118,2026-04-10,swimming pool,12:45
5871,M00124,2026-07-25,swimming pool,08:45
5872,M00540,2026-03-26,badminton,07:00
5873,M00318,2026-06-26,football,07:15
5874,M00488,2026-06-22,swimming pool,17:30
5875,M00381,2026-05-13,badminton,13:30
5876,M00432,2026-08-20,swimming pool,09:15
5877,M00494,2026-08-06,badminton,12:15
5878,M00149,2026-08-22,badminton,16:00
5879,M00449,2026-07-27,badminton,08:15
5880,M00331,2026-05-23,gym,14:45
5881,M00432,2026-08-18,swimming pool,09:15
5882,M00193,2026-04-14,gym,09:45
5883,M00239,2026-05-27,football,14:30
5884,M00265,2026-01-26,swimming pool,14:30
5885,M00240,2026-01-25,badminton,18:15
5886,M00054,2026-06-04,swimming pool,06:45
5887,M00410,2026-05-14,badminton,07:45
5888,M00314,2026-04-03,football,20:15
5889,M00285,2026-08-23,gym,11:00
5890,M00472,2026-05-04,swimming pool,16:00
5891,M00429,2026-04-13,football,08:00
5892,M00212,2026-02-25,football,21:15
5893,M00440,2026-04-26,gym,21:15
5894,M00124,2026-05-03,swimming pool,15:00
5895,M00185,2026-03-20,swimming pool,11:15
5896,M00277,2026-01-25,football,13:00
5897,M00422,2026-06-22,swimming pool,11:15
5898,M00445,2026-03-22,badminton,06:00
5899,M00558,2026-01-26,badminton,15:30
5900,M00173,2026-03-17,football,14:15
5901,M00032,2026-02-10,badminton,13:30
5902,M00008,2026-06-28,football,15:45
5903,M00422,2026-03-31,gym,09:45
5904,M00067,2026-03-28,basketball,14:00
5905,M00590,2026-03-14,gym,15:45
5906,M00360,2026-02-19,football,08:15
5907,M00479,2026-01-10,badminton,15:15
5908,M00308,2026-08-03,badminton,08:00
5909,M00521,2026-08-21,swimming pool,18:00
5910,M00073,2026-01-07,swimming pool,16:45
5911,M00328,2026-06-07,badminton,11:15
5912,M00037,2026-06-12,swimming pool,13:45
5913,M00392,2026-07-02,basketball,19:45
5914,M00178,2026-07-18,swimming pool,17:15
5915,M00238,2026-05-18,basketball,08:30
5916,M00096,2026-08-02,gym,12:00
5917,M00237,2026-07-20,badminton,10:30
5918,M00153,2026-03-17,gym,18:45
5919,M00182,2026-05-12,swimming pool,14:45
5920,M00196,2026-02-21,badminton,13:15
5921,M00264,2026-02-23,basketball,17:00
5922,M00540,2026-04-08,basketball,14:00
5923,M00520,2026-04-22,badminton,15:15
5924,M00292,2026-03-05,football,11:45
5925,M00137,2026-05-22,badminton,16:00
5926,M00461,2026-03-10,swimming pool,16:00
5927,M00592,2026-08-09,badminton,11:30
5928,M00279,2026-08-14,basketball,06:15
5929,M00583,2026-04-20,football,19:30
5930,M00335,2026-02-23,badminton,09:45
5931,M00415,2026-03-26,gym,14:45
5932,M00128,2026-07-25,football,12:00
5933,M00039,2026-07-15,football,16:30
5934,M00140,2026-05-21,football,20:15
5935,M00282,2026-03-14,football,18:45
5936,M00529,2026-04-22,basketball,20:30
5937,M00468,2026-01-05,basketball,09:45
5938,M00023,2026-08-12,basketball,07:00
5939,M00268,2026-06-09,basketball,08:00
5940,M00027,2026-07-14,swimming pool,14:45
5941,M00106,2026-03-28,basketball,21:30
5942,M00429,2026-04-21,badminton,06:30
5943,M00079,2026-05-19,football,19:00
5944,M00099,2026-04-09,basketball,15:30
5945,M00577,2026-08-16,swimming pool,12:30
5946,M00213,2026-04-05,football,19:30
5947,M00020,2026-08-15,badminton,16:00
5948,M00344,2026-07-20,basketball,19:15
5949,M00497,2026-03-29,badminton,07:15
5950,M00271,2026-08-19,swimming pool,19:00
5951,M00483,2026-08-01,football,11:30
5952,M00457,2026-02-01,badminton,07:15
5953,M00339,2026-01-15,swimming pool,16:45
5954,M00439,2026-07-10,swimming pool,18:30
5955,M00527,2026-07-22,gym,19:15
5956,M00530,2026-06-15,badminton,13:45
5957,M00573,2026-08-11,gym,18:15
5958,M00331,2026-05-12,badminton,13:00
5959,M00087,2026-01-06,gym,10:45
5960,M00563,2026-05-28,basketball,16:00
5961,M00214,2026-01-01,badminton,17:15
5962,M00502,2026-04-28,badminton,18:45
5963,M00050,2026-08-17,swimming pool,18:30
5964,M00425,2026-02-07,gym,12:45
5965,M00221,2026-03-06,badminton,15:15
5966,M00265,2026-04-14,football,18:15
5967,M00239,2026-01-27,football,08:15
5968,M00201,2026-02-26,badminton,20:45
5969,M00091,2026-05-03,gym,20:15
5970,M00128,2026-08-15,basketball,15:30
5971,M00366,2026-04-29,basketball,19:15
5972,M00424,2026-08-16,swimming pool,18:15
5973,M00402,2026-04-24,football,16:00
5974,M00522,2026-06-07,football,21:45
5975,M00272,2026-07-20,basketball,17:30
5976,M00294,2026-06-16,swimming pool,15:30
5977,M00142,2026-05-31,badminton,12:45
5978,M00471,2026-07-21,badminton,06:15
5979,M00488,2026-04-10,basketball,19:45
5980,M00289,2026-01-07,badminton,10:00
5981,M00492,2026-04-18,basketball,17:00
5982,M00316,2026-06-02,basketball,17:15
5983,M00306,2026-01-23,gym,16:45
5984,M00213,2026-06-16,swimming pool,07:00
5985,M00034,2026-06-14,gym,14:00
5986,M00419,2026-04-06,basketball,17:15
5987,M00248,2026-07-10,badminton,14:30
5988,M00251,2026-05-15,badminton,19:30
5989,M00252,2026-03-29,swimming pool,12:15
5990,M00422,2026-04-21,gym,06:00
5991,M00267,2026-04-30,gym,08:00
5992,M00062,2026-07-08,swimming pool,15:30
5993,M00432,2026-01-20,gym,18:30
5994,M00083,2026-01-23,football,09:30
5995,M00515,2026-02-25,basketball,14:45
5996,M00437,2026-01-20,badminton,15:45
5997,M00460,2026-04-19,gym,19:45
5998,M00001,2026-03-13,basketball,19:45
5999,M00393,2026-05-21,swimming pool,06:30
6000,M00137,2026-04-05,basketball,16:30
6001,M00018,2026-05-15,football,08:30
6002,M00169,2026-06-29,swimming pool,13:00
6003,M00185,2026-05-28,swimming pool,21:45
6004,M00293,2026-08-07,gym,16:30
6005,M00493,2026-06-24,swimming pool,19:15
6006,M00160,2026-01-18,badminton,07:30
6007,M00069,2026-02-25,gym,18:45
6008,M00034,2026-03-20,basketball,15:45
6009,M00250,2026-02-24,football,08:30
6010,M00465,2026-07-07,football,16:15
6011,M00268,2026-04-27,badminton,15:15
6012,M00003,2026-02-18,badminton,14:30
6013,M00106,2026-01-05,swimming pool,13:45
6014,M00232,2026-08-03,badminton,08:45
6015,M00424,2026-03-21,basketball,21:30
6016,M00098,2026-02-22,gym,12:30
6017,M00079,2026-05-10,swimming pool,06:15
6018,M00364,2026-05-12,badminton,12:30
6019,M00429,2026-07-17,badminton,08:30
6020,M00216,2026-06-09,football,17:15
6021,M00122,2026-05-06,football,16:30
6022,M00060,2026-07-27,football,15:00
6023,M00175,2026-05-22,basketball,16:30
6024,M00532,2026-08-03,gym,18:45
6025,M00354,2026-07-14,football,11:15
6026,M00551,2026-02-22,gym,13:30
6027,M00546,2026-07-15,football,08:00
6028,M00057,2026-02-20,football,08:30
6029,M00395,2026-02-18,badminton,10:15
6030,M00320,2026-08-23,swimming pool,09:30
6031,M00589,2026-04-29,swimming pool,07:00
6032,M00178,2026-01-17,football,16:15
6033,M00484,2026-08-20,swimming pool,15:00
6034,M00090,2026-03-17,basketball,08:15
6035,M00256,2026-01-22,badminton,17:30
6036,M00201,2026-08-06,gym,08:30
6037,M00229,2026-01-10,swimming pool,07:30
6038,M00304,2026-01-03,basketball,20:00
6039,M00103,2026-08-17,gym,19:30
6040,M00563,2026-03-19,badminton,16:45
6041,M00417,2026-07-09,basketball,13:30
6042,M00334,2026-08-15,badminton,09:15
6043,M00101,2026-02-06,basketball,14:30
6044,M00157,2026-01-15,basketball,15:00
6045,M00106,2026-01-06,basketball,09:45
6046,M00390,2026-06-26,football,08:00
6047,M00061,2026-08-18,football,10:15
6048,M00257,2026-02-04,gym,18:15
6049,M00428,2026-07-31,football,10:15
6050,M00086,2026-06-12,basketball,17:45
6051,M00175,2026-06-16,basketball,18:15
6052,M00032,2026-05-16,swimming pool,14:45
6053,M00587,2026-07-24,gym,06:00
6054,M00354,2026-05-26,swimming pool,10:30
6055,M00505,2026-02-03,swimming pool,20:00
6056,M00207,2026-02-10,swimming pool,06:00
6057,M00475,2026-08-22,badminton,16:45
6058,M00132,2026-03-07,swimming pool,20:00
6059,M00149,2026-06-06,badminton,08:30
6060,M00343,2026-02-17,gym,16:00
6061,M00151,2026-08-22,football,18:00
6062,M00390,2026-01-12,badminton,06:15
6063,M00187,2026-03-09,gym,19:30
6064,M00308,2026-08-15,basketball,14:45
6065,M00409,2026-06-27,football,16:00
6066,M00594,2026-01-06,badminton,08:30
6067,M00447,2026-04-11,badminton,12:00
6068,M00097,2026-08-19,basketball,16:30
6069,M00442,2026-07-26,swimming pool,13:45
6070,M00544,2026-05-11,football,20:45
6071,M00356,2026-04-19,football,13:00
6072,M00211,2026-04-10,gym,19:15
6073,M00142,2026-08-04,football,06:00
6074,M00101,2026-07-24,swimming pool,18:00
6075,M00287,2026-05-04,football,14:45
6076,M00082,2026-07-12,football,06:15
6077,M00522,2026-01-05,swimming pool,16:00
6078,M00263,2026-08-08,football,16:15
6079,M00574,2026-02-13,football,15:30
6080,M00076,2026-05-31,gym,14:45
6081,M00577,2026-07-07,gym,17:15
6082,M00316,2026-04-23,swimming pool,13:30
6083,M00096,2026-07-08,basketball,21:15
6084,M00058,2026-07-29,football,16:15
6085,M00130,2026-06-18,basketball,21:00
6086,M00570,2026-03-07,football,18:45
6087,M00340,2026-04-08,swimming pool,11:30
6088,M00548,2026-06-19,swimming pool,11:15
6089,M00550,2026-08-19,gym,09:15
6090,M00158,2026-03-04,badminton,12:00
6091,M00448,2026-08-18,football,16:45
6092,M00549,2026-07-06,badminton,19:45
6093,M00420,2026-06-13,basketball,06:45
6094,M00286,2026-03-24,football,13:45
6095,M00276,2026-07-07,badminton,16:45
6096,M00343,2026-02-07,gym,13:30
6097,M00206,2026-01-21,basketball,16:30
6098,M00338,2026-06-03,swimming pool,21:30
6099,M00551,2026-07-01,basketball,14:00
6100,M00066,2026-06-30,badminton,18:15
6101,M00439,2026-04-24,badminton,09:00
6102,M00505,2026-04-19,badminton,16:15
6103,M00275,2026-06-06,basketball,17:30
6104,M00074,2026-07-16,badminton,19:30
6105,M00115,2026-06-06,basketball,20:45
6106,M00244,2026-08-28,gym,07:15
6107,M00360,2026-07-08,football,11:00
6108,M00113,2026-04-12,swimming pool,07:00
6109,M00336,2026-05-28,basketball,10:15
6110,M00288,2026-02-07,swimming pool,14:15
6111,M00313,2026-07-17,football,11:45
6112,M00391,2026-04-16,football,07:30
6113,M00447,2026-06-17,gym,08:00
6114,M00282,2026-01-03,swimming pool,12:30
6115,M00567,2026-01-02,gym,16:15
6116,M00450,2026-07-11,swimming pool,17:45
6117,M00410,2026-07-11,basketball,09:30
6118,M00335,2026-03-08,badminton,19:00
6119,M00354,2026-03-04,football,10:45
6120,M00042,2026-06-07,basketball,21:30
6121,M00413,2026-06-12,swimming pool,21:15
6122,M00050,2026-06-11,badminton,12:45
6123,M00307,2026-06-09,football,08:00
6124,M00157,2026-07-01,football,17:45
6125,M00456,2026-07-09,swimming pool,17:00
6126,M00175,2026-01-22,badminton,16:15
6127,M00571,2026-03-04,gym,21:45
6128,M00349,2026-08-12,badminton,10:00
6129,M00163,2026-04-09,swimming pool,19:30
6130,M00223,2026-08-30,football,17:45
6131,M00490,2026-06-14,football,14:30
6132,M00405,2026-01-01,basketball,06:45
6133,M00352,2026-01-22,football,09:00
6134,M00468,2026-05-04,badminton,17:00
6135,M00157,2026-05-27,badminton,15:00
6136,M00315,2026-06-04,swimming pool,16:15
6137,M00103,2026-04-20,badminton,11:15
6138,M00530,2026-07-19,badminton,21:30
6139,M00451,2026-04-24,basketball,17:45
6140,M00327,2026-05-30,gym,21:00
